content_id,current_screen,claim,verification_status,required_source_type,source_url,last_checked_at,notes
txt-ae70c8ae4e73,YouNew/Views/DutchMonarchyView.swift:254,1815–настоящее время · Конституционная монархия,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-1087bdb57815,YouNew/Views/DutchMonarchyView.swift:255,1815–heden · Constitutionele monarchie,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-018e6cfb0be9,YouNew/Views/DutchMonarchyView.swift:256,1815–present · Constitutional monarchy,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-73766fadd034,YouNew/Views/DutchMonarchyView.swift:270,Хронология с 1815 года до наших дней,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-7a119e748f94,YouNew/Views/DutchMonarchyView.swift:271,Tijdlijn van 1815 tot heden,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c9b1891e7ae7,YouNew/Views/DutchMonarchyView.swift:272,Timeline from 1815 to the present,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d128714f4a6f,YouNew/Views/LetterDetailView.swift:158,"Explain this letter simply: who sent it, what is required, and what to do next.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-50e565af971e,YouNew/Views/ChecklistItemDetailView.swift:265,Appointment required?,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-64b95bc95b93,YouNew/Views/HistoryKNMHubView.swift:397,"Короли и королевы с 1815 года до наших дней, роль монарха",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-7d10ef0a3962,YouNew/Views/HistoryKNMHubView.swift:398,"Koningen en koninginnen van 1815 tot heden, rol van de monarch",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e1fc8e44ca9b,YouNew/Views/HistoryKNMHubView.swift:399,"Kings and queens from 1815 to the present, role of the monarch",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-279e57c65270,YouNew/Views/HistoryKNMHubView.swift:413,"Официальный календарь 2026: история праздников, что закрыто",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ed22ebe09444,YouNew/Views/HistoryKNMHubView.swift:414,"Officiële kalender 2026: geschiedenis van feestdagen, wat gesloten is",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-3edf7fe6e379,YouNew/Views/HistoryKNMHubView.swift:415,"Official 2026 calendar: holiday history, what's closed",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8747f70f5a32,YouNew/Views/HistoryKNMHubView.swift:430,Нидерланды — конституционная монархия с 1815 года,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-314c9af9cc53,YouNew/Views/HistoryKNMHubView.swift:436,Nederland is een constitutionele monarchie sinds 1815,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9f62ac0ada1c,YouNew/Views/HistoryKNMHubView.swift:442,Netherlands is a constitutional monarchy since 1815,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-1320ed52c643,YouNew/Views/HistoryKNMHubView.swift:445,KNM is a required part of the integration (inburgering) exam,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2a64189665c2,YouNew/Views/DutchHolidaysView.swift:247,"Официальные праздники 2026 года: что закрыто, история и практические заметки.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b403836ca4e5,YouNew/Views/DutchHolidaysView.swift:248,"Officiële feestdagen 2026: wat gesloten is, geschiedenis en praktische opmerkingen.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-682449b01ebc,YouNew/Views/DutchHolidaysView.swift:249,"Official public holidays 2026: what's closed, history, and practical notes.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-7822dd0640ee,YouNew/Views/DutchHolidaysView.swift:255,2026 · Официальные данные,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9887a0a82a09,YouNew/Views/DutchHolidaysView.swift:256,2026 · Officieel,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2856650e559f,YouNew/Views/DutchHolidaysView.swift:257,2026 · Official,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d9a82f77b84c,YouNew/Views/InformationHubView.swift:150,"Plan route, check NS/9292, pay with OVpay or OV-chipkaart, check in and out.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a51a4cf7fd47,YouNew/Views/InformationHubView.swift:150,"Plan route, controleer NS/9292, betaal met OVpay of OV-chipkaart, check in en uit.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9d54d7768974,YouNew/Views/InformationHubView.swift:150,"Постройте маршрут, проверьте NS/9292, оплатите OVpay/OV-chipkaart, check-in/out.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-5d1593e4a2c2,YouNew/Views/OfficialSourceDirectoryView.swift:337,"Free first-line legal information for residents, referrals to legal aid.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-964a2649d36d,YouNew/Views/OfficialSourceDirectoryView.swift:399,Use only for urgent emergencies requiring immediate response. For non-urgent matters use 0900-8844.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-35f6d595df29,YouNew/Views/OfficialSourceDirectoryView.swift:400,Gebruik alleen bij urgente noodgevallen die onmiddellijke respons vereisen. Voor niet-urgente zaken bel 0900-8844.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ee14bc6cb013,YouNew/Views/OfficialSourceDirectoryView.swift:401,"Используйте только при срочных экстренных ситуациях, требующих немедленного реагирования. При несрочных вопросах звоните 0900-8844.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e1551d143c80,YouNew/Views/OfficialSourceDirectoryView.swift:525,9292 — Public Transport Planner,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-40aba718350f,YouNew/Views/OfficialSourceDirectoryView.swift:538,Use 9292 for planning; buy or manage tickets only through the relevant official operator or payment provider.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2b7ea8971c08,YouNew/Views/OfficialSourceDirectoryView.swift:539,Gebruik 9292 voor planning; koop of beheer tickets via de relevante officiële vervoerder of betaaldienst.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-88f938844c02,YouNew/Views/OfficialSourceDirectoryView.swift:540,Используйте 9292 для маршрутов; билеты покупайте или управляйте ими у официального оператора или платежного сервиса.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a3ee94a39033,YouNew/Views/NetherlandsOverviewView.swift:279,about 18 million,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a7490e34d34b,YouNew/Views/NetherlandsOverviewView.swift:283,more than residents,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-340bc6627574,YouNew/Views/NetherlandsOverviewView.swift:317,More bicycles than residents,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-868c23d606b3,YouNew/Views/NetherlandsOverviewView.swift:319,One of the world's largest flood protection systems,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-da64bd713588,YouNew/Views/NetherlandsOverviewView.swift:320,Largest seaport in Europe,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c356483af619,YouNew/Views/NetherlandsOverviewView.swift:350,One of the world's largest goods exporters,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a5e599e1778a,YouNew/Views/NetherlandsOverviewView.swift:352,Europe's largest seaport and logistics hub,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2fea758190d5,YouNew/Views/NetherlandsOverviewView.swift:381,Large international student population,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-228e2ee9f9cb,YouNew/Views/NetherlandsOverviewView.swift:405,Mandatory basic insurance from private insurers under public rules,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8f626d184ae6,YouNew/Views/NetherlandsOverviewView.swift:410,112 for emergencies; 0900-8844 for non-emergency police,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-3b5bf6b02b3a,YouNew/Views/NetherlandsOverviewView.swift:410,112 bij spoed; 0900-8844 voor politie zonder spoed,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-73ac55934a4d,YouNew/Views/NetherlandsOverviewView.swift:410,112 для экстренных случаев; 0900-8844 для полиции без срочности,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-32c24899789d,YouNew/Views/NetherlandsOverviewView.swift:492,"For daily life, set up NS, 9292, OVpay, a strong bike lock, and routes to your municipality, GP, and workplace.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d4bfd47508ea,YouNew/Views/NetherlandsOverviewView.swift:493,"Voor dagelijks leven: regel NS, 9292, OVpay, een sterk fietsslot en routes naar gemeente, huisarts en werk.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-20da10aa9e38,YouNew/Views/NetherlandsOverviewView.swift:494,"Для повседневной жизни настройте NS, 9292, OVpay, купите хороший велозамок и сохраните маршруты к муниципалитету, врачу и работе.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b83e1cdab02f,YouNew/Views/NetherlandsOverviewView.swift:500,"Leiden · founded 1575 · QS-ranked · law, medicine, humanities",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-92f868690399,YouNew/Views/NetherlandsOverviewView.swift:500,"Leiden · opgericht in 1575 · QS-ranking · rechten, geneeskunde, geesteswetenschappen",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-3269e8666cb3,YouNew/Views/NetherlandsOverviewView.swift:500,"Leiden · основан в 1575 · рейтинг QS · право, медицина, гуманитарные науки",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-46f796d41356,YouNew/Views/NetherlandsOverviewView.swift:501,"Delft · founded 1842 · QS-ranked · engineering, architecture, technology",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ba2c7c880011,YouNew/Views/NetherlandsOverviewView.swift:501,"Delft · opgericht in 1842 · QS-ranking · techniek, architectuur, technologie",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-6d0dc17410f2,YouNew/Views/NetherlandsOverviewView.swift:501,"Delft · основан в 1842 · рейтинг QS · инженерия, архитектура, технологии",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-57790c8b57e2,YouNew/Views/NetherlandsOverviewView.swift:502,"Utrecht · founded 1636 · QS-ranked · life sciences, climate, education",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-59a50fb3dc1d,YouNew/Views/NetherlandsOverviewView.swift:502,"Utrecht · opgericht in 1636 · QS-ranking · levenswetenschappen, klimaat, onderwijs",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-dbc9f11168f0,YouNew/Views/NetherlandsOverviewView.swift:502,"Utrecht · основан в 1636 · рейтинг QS · науки о жизни, климат, образование",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8372a34428c0,YouNew/Views/NetherlandsOverviewView.swift:503,"Amsterdam · founded 1632 · QS-ranked · social sciences, economics, AI",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2441a150afa4,YouNew/Views/NetherlandsOverviewView.swift:503,"Amsterdam · opgericht in 1632 · QS-ranking · sociale wetenschappen, economie, AI",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-227e8e9993cc,YouNew/Views/NetherlandsOverviewView.swift:503,"Amsterdam · основан в 1632 · рейтинг QS · социальные науки, экономика, ИИ",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-f217a97dd468,YouNew/Views/NetherlandsOverviewView.swift:504,"Eindhoven · founded 1956 · QS-ranked · high tech, design, engineering",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-80a12e68eaa0,YouNew/Views/NetherlandsOverviewView.swift:504,"Eindhoven · opgericht in 1956 · QS-ranking · hightech, design, techniek",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-1a098fa8470d,YouNew/Views/NetherlandsOverviewView.swift:504,"Eindhoven · основан в 1956 · рейтинг QS · high tech, дизайн, инженерия",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a0294f12a2be,YouNew/Views/NetherlandsOverviewView.swift:505,"Groningen · founded 1614 · QS-ranked · medicine, energy, northern studies",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a1424c8e5201,YouNew/Views/NetherlandsOverviewView.swift:505,"Groningen · opgericht in 1614 · QS-ranking · geneeskunde, energie, noordelijke studies",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-5db5c66f55fd,YouNew/Views/NetherlandsOverviewView.swift:505,"Groningen · основан в 1614 · рейтинг QS · медицина, энергетика, северные исследования",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-46f6e1d58cd6,YouNew/Views/NetherlandsOverviewView.swift:506,"Maastricht · founded 1976 · QS-ranked · international law, medicine, EU studies",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-1c8672a91ce8,YouNew/Views/NetherlandsOverviewView.swift:506,"Maastricht · opgericht in 1976 · QS-ranking · internationaal recht, geneeskunde, EU-studies",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-bcad936e4754,YouNew/Views/NetherlandsOverviewView.swift:506,"Maastricht · основан в 1976 · рейтинг QS · международное право, медицина, исследования ЕС",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-dc75037ce099,YouNew/Views/LocalPartnersView.swift:611,"This is a partner listing. YouNew shows informational details, but prices, availability, licenses, and terms must be checked directly with the business.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c20a7f74990a,YouNew/Views/LocalPartnersView.swift:930,+31 6 1234 5678,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-69d44884ed62,YouNew/Views/LocalPartnersView.swift:933,+31 6 1234 5678,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-41e5b687a4a3,YouNew/Views/FirstStepsView.swift:880,Save confirmations and bring original documents when required.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-92eb2b32f3e8,YouNew/Views/FirstStepsView.swift:923,Ask whether the practice accepts new patients and what documents are required.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b6443ac07e2b,YouNew/Views/PlacesDiscoveryView.swift:1640,"Information only. Opening hours, prices, eligibility, and availability must be verified with the official source or business.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-71b22eb13413,YouNew/Views/HomeBusinessPartnerComponents.swift:105,"Reach tourists, expats, students, and residents through city pages, map placement, and contextual discovery.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-5bb6b6efc92c,YouNew/Views/GuideContentView.swift:266,9292 route planner,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c7fbdcd4a493,YouNew/Views/GuideContentView.swift:318,Registering your address in the Dutch population database,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2e87e2926428,YouNew/Views/GuideContentView.swift:327,"Basisregistratie Personen, the Dutch population register",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-3d7cb4481490,YouNew/Views/GuideContentView.swift:380,What a landlord must do and where to get help in a dispute,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a6743a278d84,YouNew/Views/GuideContentView.swift:427,"Plan trips with the NS app, 9292, or station displays and check for disruptions before leaving.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-26c5c54fd7e7,YouNew/Views/GuideContentView.swift:441,Dutch basic health insurance is mandatory for many residents and workers. Arrange it on time after you become insurance-obliged.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-dec75aec5487,YouNew/Views/GuideContentView.swift:446,"If you are required to have insurance and arrange it late, CAK can issue warnings and fines.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2a14d2446579,YouNew/Views/GuideContentView.swift:447,"The huisarts visit itself is normally outside the mandatory deductible, but many follow-up services can count toward it.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-93ac329f3bf0,YouNew/Views/GuideContentView.swift:448,Mandatory basic health insurance,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2056c76cef80,YouNew/Views/GuideContentView.swift:449,Mandatory deductible,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c7c5c4b44799,YouNew/Views/GuideContentView.swift:777,Планировщик маршрутов 9292,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-448412319ad7,YouNew/Views/GuideContentView.swift:1042,June 2025,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c0ed965b715b,YouNew/Views/GuideContentView.swift:1049,"Non-EU workers often need either a TWV work permit or a GVVA combined residence and work permit. The highly skilled migrant route is faster, but the employer must be an IND recognised sponsor and salary thresholds apply.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-c194a93942ae,YouNew/Views/GuideContentView.swift:1084,June 2025,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-86d43bb36de8,YouNew/Views/GuideContentView.swift:1126,June 2025,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-f1fd7e05812d,YouNew/Views/GuideContentView.swift:1185,June 2025,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-614c9933e8fa,YouNew/Views/GuideContentView.swift:1197,"If you must complete inburgering, check your deadlines, exams, and funding through DUO",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-0ca057c2f11c,YouNew/Views/GuideContentView.swift:1227,June 2025,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-32aff84f9f27,YouNew/Views/GuideContentView.swift:1271,"Сохраните заранее: 112 для экстренных случаев, 0900-8844 для полиции без срочности, huisartsenpost вашего региона для врача вне рабочих часов, 0800-0113 для кризисной линии, 0800-2000 для Veilig Thuis и 088 786 77 77 для Fraudehelpdesk.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ecf15470acbb,YouNew/Views/GuideContentView.swift:1272,"Для дороги сохраните ANWB Wegenwacht 0800 0888, а для юридической страховки — номер вашей rechtsbijstand. Посольские номера храните отдельно вместе с копией паспорта и ВНЖ.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-19fa4431a2e6,YouNew/Views/GuideContentView.swift:1274,Для полиции без срочности звоните 0900-8844 или используйте официальный сайт politie.nl,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d0a755430fea,YouNew/Views/GuideContentView.swift:1279,"Сейчас добавьте в телефон 112, 0900-8844, адрес huisartsenpost, номер страховки, BSN-карту/фото и emergency contact.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b66866007409,YouNew/Views/GuideContentView.swift:1286,June 2025,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-4db6d2a6fdb8,YouNew/Views/GuideContentView.swift:1293,"Save in advance: 112 for emergencies, 0900-8844 for non-urgent police, your regional huisartsenpost for out-of-hours GP care, 0800-0113 for crisis support, 0800-2000 for Veilig Thuis, and 088 786 77 77 for Fraudehelpdesk.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-183a6c68674c,YouNew/Views/GuideContentView.swift:1294,"For road trouble, save ANWB Wegenwacht 0800 0888. For legal insurance, save your rechtsbijstand number. Keep embassy numbers separately with passport and residence-permit copies.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b1f43462ab4c,YouNew/Views/GuideContentView.swift:1296,"For police without urgency, call 0900-8844 or use the official politie.nl website",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-1a4aa7017f80,YouNew/Views/GuideContentView.swift:1301,"Add 112, 0900-8844, your huisartsenpost address, insurance number, BSN card/photo, and emergency contact to your phone now.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e774d5f48c4e,YouNew/Views/ProvinceDirectoryView.swift:878,\(province.capital) • \(province.population) • \(province.officialWebsite),verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-a7c346d7de58,YouNew/Views/ProvinceDirectoryView.swift:2522,%@ residents,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-72538a865f3d,YouNew/Views/ProvinceDirectoryView.swift:4794,"Alkmaar received city rights in the Middle Ages and became a market town for the surrounding North Holland countryside. It is famous for the 1573 siege during the Dutch Revolt, remembered in the phrase that victory began at Alkmaar, and for its historic cheese market. Today the old centre, canals, regional services, and rail links make Alkmaar a key city in northern North Holland.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-cad0575c6047,YouNew/Views/ProvinceDirectoryView.swift:4795,"Alkmaar kreeg in de middeleeuwen stadsrechten en werd een marktstad voor het omliggende Noord-Hollandse gebied. De stad is bekend door het beleg van 1573 tijdens de Nederlandse Opstand, herdacht met de uitspraak dat de victorie bij Alkmaar begon, en door de historische kaasmarkt. Vandaag maken de binnenstad, grachten, regionale voorzieningen en spoorverbindingen Alkmaar belangrijk in noordelijk Noord-Holland.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-24564e5e085d,YouNew/Views/ProvinceDirectoryView.swift:4796,"Alkmaar получил городские права в Средние века и стал рыночным городом для северной части Noord-Holland. Город известен осадой 1573 года во время Dutch Revolt, с которой связывают выражение о начале победы у Alkmaar, а также историческим сырным рынком. Сегодня старый центр, каналы, региональные службы и железная дорога делают Alkmaar важным городом северной части провинции.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-38a10a106292,YouNew/Views/ProvinceDirectoryView.swift:4824,"Heerhugowaard grew on reclaimed land in North Holland after a lake was drained in the seventeenth century. Its straight roads, polder layout, farms, and later housing districts reflect the Dutch history of water management and planned settlement. Since 2022 it has been part of the municipality Dijk en Waard, while the name Heerhugowaard remains important for local identity, services, and neighbourhoods.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b4b87a76ebf6,YouNew/Views/ProvinceDirectoryView.swift:4825,"Heerhugowaard groeide op drooggelegd land in Noord-Holland nadat een meer in de zeventiende eeuw werd ingepolderd. Rechte wegen, polderstructuur, boerderijen en latere woonwijken tonen de Nederlandse geschiedenis van waterbeheer en geplande vestiging. Sinds 2022 maakt het deel uit van de gemeente Dijk en Waard, terwijl de naam Heerhugowaard belangrijk blijft voor lokale identiteit, diensten en wijken.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-4c7c45e2f191,YouNew/Views/ProvinceDirectoryView.swift:4826,"Heerhugowaard вырос на осушенной земле в Noord-Holland после осушения озера в XVII веке. Прямые дороги, польдерная структура, фермы и поздние жилые районы отражают нидерландскую историю управления водой и планового заселения. С 2022 года он входит в муниципалитет Dijk en Waard, но название Heerhugowaard остаётся важным для локальной идентичности, услуг и районов.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-f26745cd9b27,YouNew/Views/ProvinceDirectoryView.swift:4830,"Rotterdam began near a dam on the Rotte and grew into one of Europe's great port cities. Its harbour, river position, trade, and industry shaped the city, while the bombing of May 1940 destroyed much of the historic centre. Rotterdam rebuilt with modern architecture, infrastructure, and port expansion, and today it is a major logistics, cultural, educational, and healthcare centre.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-360ed01cc78a,YouNew/Views/ProvinceDirectoryView.swift:4831,"Rotterdam ontstond bij een dam in de Rotte en groeide uit tot een van Europa's grote havensteden. Haven, rivierligging, handel en industrie vormden de stad, terwijl het bombardement van mei 1940 een groot deel van de historische binnenstad verwoestte. Rotterdam werd herbouwd met moderne architectuur, infrastructuur en havenuitbreiding en is nu een centrum voor logistiek, cultuur, onderwijs en zorg.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e584794f1c4c,YouNew/Views/ProvinceDirectoryView.swift:4832,"Rotterdam возник у дамбы на реке Rotte и вырос в один из крупнейших портовых городов Европы. Гавань, положение на реке, торговля и промышленность сформировали город, а бомбардировка в мае 1940 года уничтожила значительную часть исторического центра. Rotterdam был восстановлен с современной архитектурой, инфраструктурой и расширением порта и сегодня является центром логистики, культуры, образования и медицины.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-4fbcfb0222c7,YouNew/Views/ProvinceDirectoryView.swift:4836,"Den Haag developed around the Binnenhof, where the counts of Holland established their court. Although it did not grow like a classic walled trading city, it became the seat of Dutch government and later a centre of diplomacy and international law. Today Den Haag combines national institutions, embassies, courts, coastal neighbourhoods, museums, and municipal services for a diverse population.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ac1ae54a0a17,YouNew/Views/ProvinceDirectoryView.swift:4842,"Leiden is a medieval canal city in South Holland with city rights dating from the thirteenth century. The siege and relief of Leiden in 1574 became a major event in the Dutch Revolt, and Leiden University was founded shortly afterwards in 1575. The city later became known for scholarship, printing, museums, textile history, and a compact historic centre that still shapes daily life.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-66ee9382b260,YouNew/Views/ProvinceDirectoryView.swift:4843,"Leiden is een middeleeuwse grachtenstad in Zuid-Holland met stadsrechten uit de dertiende eeuw. Het beleg en ontzet van Leiden in 1574 werden een belangrijk moment in de Nederlandse Opstand, en kort daarna werd in 1575 de Universiteit Leiden gesticht. De stad werd later bekend door wetenschap, drukwerk, musea, textielgeschiedenis en een compacte historische binnenstad die het dagelijks leven nog steeds vormt.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
